H,MSANT,2025/08/29,MSANT,80
MSANT0000036,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,HD,*,7956.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,55091083.00,1.00000000,SERVICIOS Y BIENES DE CONSUMO NO BASICO,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,995387000,0.000,0,55091083.00
MSANT0000037,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,INTU,*,3602.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,27240640.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,278947000,0.000,0,27240640.00
MSANT0000038,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,ISRG,*,7456.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,54402837.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,358477000,0.000,0,54402837.00
MSANT0000039,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,IYE,*,194521.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,159358590.00,1.00000000,TRACKER INTERNACIONAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,25000000,0.000,0,159358590.00
MSANT0000040,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,JPM,*,21803.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,100200933.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2749740000,0.000,0,100200933.00
MSANT0000041,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,KO,*,43292.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,48368940.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,4303670000,0.000,0,48368940.00
MSANT0000042,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,KR,*,29142.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,39987538.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,661156000,0.000,0,39987538.00
MSANT0000043,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,LLY,*,3866.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,52140433.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,946460000,0.000,0,52140433.00
MSANT0000044,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAETFEXT,1I,MCHI,*,137969.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ETF,149362251.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,128400000,0.000,0,149362251.00
MSANT0000045,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,MEGA,CPO,760000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,39519232.00,1.00000000,SERVICIOS DE TELECOMUNICACIONES,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,471289000,0.000,0,39519232.00
MSANT0000046,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,META,*,14199.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,80804033.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2512140000,0.000,0,80804033.00
MSANT0000047,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,MNST,*,35548.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,30697831.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,976427000,0.000,0,30697831.00
MSANT0000048,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,MRK,*,28967.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,49857596.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2497780000,0.000,0,49857596.00
MSANT0000049,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,MSFT,*,43556.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,239876753.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,7433170000,0.000,0,239876753.00
MSANT0000050,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,NFLX,*,3380.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,25007405.00,1.00000000,SERVICIOS Y BIENES DE CONSUMO NO BASICO,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,424926000,0.000,0,25007405.00
MSANT0000051,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,NKE,*,39011.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,74560319.00,1.00000000,SERVICIOS Y BIENES DE CONSUMO NO BASICO,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,1476900000,0.000,0,74560319.00
MSANT0000052,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,NVDA,*,131326.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,125437349.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,24400000000,0.000,0,125437349.00
MSANT0000053,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,NVO,N,31761.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,28787535.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,3364050000,0.000,0,28787535.00
MSANT0000054,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,ORCL,*,18337.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,33245765.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2808840000,0.000,0,33245765.00
MSANT0000055,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,PE&OLES,*,93000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,27975141.00,1.00000000,MATERIALES,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,397475000,0.000,0,27975141.00
MSANT0000056,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,PFE,*,132821.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,73710979.00,1.00000000,SALUD,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,5685550000,0.000,0,73710979.00
MSANT0000057,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,PG,*,15111.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,41527247.00,1.00000000,PRODUCTOS DE CONSUMO FRECUENTE,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,2342370000,0.000,0,41527247.00
MSANT0000058,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,PGR,*,11340.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,52433591.00,1.00000000,SERVICIOS FINANCIEROS,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,586401000,0.000,0,52433591.00
MSANT0000059,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCRNV,1,PINFRA,*,304000.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,61676563.00,1.00000000,INDUSTRIAL,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,380124000,0.000,0,61676563.00
MSANT0000060,MSANT00001,2025/08/29,RJPS2,RJPS2,MCAACCSIC,1A,PYPL,*,53311.00,0,0.00000000,0,,,,,0,0.000000,0,MXN,ACCIONES,87352546.00,1.00000000,TECNOLOGIA DE LA INFORMACION,,,,,5190,SANTANDER ASSET MANAGEMENT,021,NACIONAL,1,,NACIONAL,0.00000000,0.00000000,02,MANDATOIMSS,MSANT,0.00000,955376000,0.000,0,87352546.00
